word,freq
De,2
드세요,2
Wilson,2
댔다가,2
놀랏,2
서러운,2
부자연스러워요,2
화술,2
옷땜,2
예쁘잖아,2
리조트,2
미스포터,2
달콤하다,2
펠리니,2
난타,2
매화,2
재있네요,2
²,2
7만,2
범법,2
저러니,2
몬주,2
40만,2
송민정,2
파인이,2
까맣게,2
멘것도,2
말았어,2
츄럴,2
찍겠다고,2
유리아,2
성공하고,2
퓨처라마,2
윤곽,2
선거운동,2
꼴데가,2
똑같구,2
하다야,2
여성인권,2
화대,2
주어질까,2
찔렸다고,2
식상함의,2
김창환,2
컨택트,2
존대말,2
세이건,2
밓었,1
보이기만,1
살용,1
낮은건데,1
화려함에만,1
횡단보도,1
건널,1
잊어버린다,1
까고싶어서,1
없어지냐,1
차이남,1
할랫,1
짤랐을꺼,1
없었던거야,1
그랬던걸,1
kl,1
재밋는뎅,1
진부하고말,1
낮은고,1
114,1
무서운거도,1
웃긴거도,1
굶주렸다,1
뛰어나긴,1
정신의학,1
대주던,1
....^^;,1
가르엔,1
다닐지라도,1
잡수셨을지라도,1
행복했네요,1
포퐁,1
깊길래,1
나대다,1
적이엇다,1
무자비하다,1
백봉기,1
보던거라,1
헤집어놓는,1
연맹,1
중반인데,1
mama,1
열려있다던지,1
열려서,1
들어간다던가,1
하려고하면,1
걸려있고,1
편이였구,1
리플릿,1
불안하더니만,1
골깜,1
부라릴,1
쓰러짐,1
이혜리,1
주귀,1
어내스트,1
이훨,1
고은님,1
별루더,1
잘써놨네,1
모자라진,1
믿어지냐,1
가져야지,1
차이밍량,1
스러웟음,1
뜨니까,1
찍을껀데,1
모르는거야,1
알겠구만,1
낫나보다,1
총을드,1
받았고요,1
지쳐있었는데,1
어이없지도,1
않았고요,1
껄끄런,1
무능력해서,1
참았습니다,1
언밸러스,1
안내는데,1
가져가,1
뽑혔는지,1
서준,1
잊지도,1
살아야겟다,1
보고오기,1
만들어진건,1
않을테지만,1
빼앗아야만,1
알려주었으면,1
이현진,1
미묘함까지,1
사로잡아,1
않앗나,1
설레어,1
소박하지고,1
무표,1
홍혜정,1
정치범,1
대희,1
감옥살이,1
흑인음악,1
재밓당,1
나타내주었던거,1
묻고싶습니다,1
구리지,1
ㄷㅔ,1
진개,1
천카이거,1
몰아주기,1
빔나가나,1
나가나,1
아낀거예요,1
질왜,1
일지냐고,1
작이냐고,1
판인줄,1
태어났고,1
새롭웠,1
재탕해라,1
지진나서,1
넘어지는데,1
걸어다니고,1
끝나는것인가,1
마스코트,1
가시다니,1
츠무구,1
개줄게,1
비정하지만,1
비정함마,1
따뜻해지는게,1
도인줄모를정도로,1
만들어진것치곤,1
잘하군요,1
훈훈하,1
재밋쎠,1
전꺼다,1
"..,,..,,..",1
평화로,1
알아차리지,1
푸근하고,1
잠오긴,1
될고,1
달려갈수록,1
원탁,1
랜슬롯,1
란슬롯,1
검였나,1
트레비스,1
그랬으까,1
아끼려,1
알맞는듯,1
멋있더라구요,1
지루할만큼,1
머문,1
짧은가,1
챙겨야만하는,1
비참함에,1
살이었음,1
기였으면,1
웃겠지,1
오월,1
즐기셔,1
재미없을거라,1
바꿔줄,1
효느,1
껄욕,1
이이경,1
짜가인가,1
예민해지고,1
날카로워질,1
짠하게와,1
높였네,1
심하더니,1
잘생겨졌고,1
필요하니,1
밟아까,1
상대성,1
두근거리네요,1
:(,1
지르던,1
슬픔이었을까,1
울먹인거,1
하자는건,1
힘겨,1
적월,1
이연서,1
일이었다,1
가져올,1
압삘럽,1
갖추지,1
밝혀질건,1
괜찮다았던,1
살아는,1
이상해진듯,1
asfgsdlgkbjsjvb,1
어울리면,1
~!!!!!>,1
행간,1
찼었던,1
일찐,1
오르지,1
44%,1
저조했을까,1
클은,1
다크호스,1
New,1
받고있다,1
뜨거워졌다,1
아닌줄은,1
끌고서는,1
뭐라고하는,1
띄운다,1
박얘쁜,1
내놔가,1
드려하는,1
장윤현,1
미흡하지,1
않았나싶고,1
정정은,1
어케된거,1
재밌다하면,1
원하기,1
버리고싶네요,1
알럽키,1
유치함이다,1
강렬함이,1
주고싶었나,1
하려하는가,1
험한,1
될것이요,1
단념,1
낰였다,1
불러노,1
계쇠,1
낄수,1
ㅣㅆ,1
느덕,1
할수있게만,1
보내고싶다,1
흐뭇해진다,1
월요커플,1
알았는데이게,1
써놨듯이,1
떠내려가네,1
충분히지,1
읽고도,1
되가는데,1
아닐런지,1
프레스토,1
4.444,1
444.444,1
444.44,1
막혔던,1
뷰욕,1
퀵이유,1
비추요,1
걸수가,1
하잖는가,1
팔았다는,1
빠져나온,1
잘있거라는,1
대코미디영화,1
금단비,1
받았다는것은,1
General,1
무서웠었다,1
비슷한가,1
나약한듯,1
빠지는것이,1
어설프려고,1
123412341234,1
어캐봐,1
보고싶내여,1
식상하다못해,1
카이사르,1
되시요,1
유순한,1
지략,1
좍좍,1
감아가며,1
베트공,1
까거나,1
너무하는거,1
알고싶으면,1
사냐고,1
덴젤와싱턴,1
모레쯔,1
후덕,1
시킨지,1
옹졸함과,1
치졸함이,1
해줬다고,1
다듬지,1
노찌,1
재미있든,1
낮은대,1
아닙니당,1
ㅠㅜㅠㅍ,1
애린,1
페미나치,1
알려주었다,1
10403,1
보던거니까,1
밤중,1
울줄이야,1
상권,1
담하다니,1
개역,1
좋아하데요,1
잘아는듯,1
퀭,1
walk,1
봣습니닼,1
잼잇엇숩니,1
마라천,1
오그리오,1
읽어야지,1
문헌,1
;;;;;.......,1
지루해서요,1
바꾸기만,1
입으면,1
변하구,1
입으라,1
누르지도,1
무쳐,1
뒈지는줄,1
섬머,1
힘알,1
특이함에,1
거둔,1
갈겨쓴내용,1
::::,1
흩어져서,1
어쩌잔거,1
민권,1
뛰어내리지,1
도영화냐,1
믿으려는,1
떨어지도록,1
두근거릴,1
어울려진,1
떠는게,1
좋아하니깐,1
booldy,1
".........,",1
고결한,1
하셧을까,1
개안음,1
즐겁긴,1
",,,,,,,,,,,,,,,,,,,,,,,,,,,",1
하고있단,1
또해,1
부르셔서,1
있나이다,1
해거,1
명문,1
yang,1
말이아니에요,1
달기지,1
우뢔매,1
정여립,1
기축옥사,1
돌리게만,1
드는구나,1
때리냐,1
처먹어랔,1
해냈던거,1
사랑받으면서도,1
허전할듯,1
걸렸던,1
남자아이와,1
후나,1
뿐인줄,1
굿윌헌팅도쩐당,1
희한함이,1
살아있었으며,1
사로잡혔다,1
웃기기까지,1
아니잖여,1
닉스,1
합병,1
뚫려,1
먹었어,1
에헤헹,1
유턴,1
하는나는,1
무릅쏴,1
읽던지,1
아닐수있지만,1
떼놓는것도,1
사주든가,1
포룸,1
급식,1
되고싶냐,1
성공함으로써,1
느낄것이다,1
딧노,1
모퉁이,1
더듬을,1
해지는데,1
신선해지만,1
당태종,1
박태준,1
명필름,1
심재명,1
힘들건데,1
러물,1
린펜,1
버런,1
부리던,1
싫어하니,1
신동,1
뿌듯했어요,1
2005,1
있을것이란,1
".,.,.,.,.,..,",1
붙이냐,1
흘렸을지도,1
차븟,1
구제불,1
은하사,1
전무송,1
띄기로,1
까잘,1
박대동,1
홍도,1
해왔던것,1
아는것도,1
APP,1
붹,1
잇었네,1
장성택,1
호시탐탐,1
빼앗길,1
쓰셨네요,1
이정우,1
김푸른,1
sigur,1
ros,1
festival,1
똘볼수,1
파헤치면서도,1
옥주현,1
몰랑몰랑,1
시키던,1
이겼을,1
좋았당,1
그리스도교,1
기다린데,1
필추,1
씨짘,1
나올때마닼,1
으헠,1
부자연스럽,1
풀려가는,1
리아나,1
야하지두,1
뿐일세,1
보여주니까,1
맞는내용,1
성공할거라,1
왜르케,1
어케되는,1
오답만,1
놀라우리만큼,1
같아서는,1
추합니당,1
작으면서,1
쓴거니,1
재미있었데요,1
바둑용어,1
올라오는지,1
해주었다는데,1
사고싶어질,1
열으,1
진한지,1
애색긔들,1
올려논거니까,1
매경,1
갠찬네요,1
나왔을면,1
좋아할만큼,1
지루할꺼라,1
뻔하겠다는,1
나수윤,1
우아하다는,1
배배꼬았다,1
읹,1
새지,1
내놓을까,1
올려놓냐,1
"..?""",1
갈거면,1
아니지만이,1
"10,000원",1
흘렷다,1
870억,1
띠디띠,1
품인줄,1
수정과,1
※,1
풋풋하게,1
하와,1
대단하긴,1
가지고싶단,1
췌밌는데,1
양녕대군,1
파낸,1
사로잡으며,1
말이얌,1
코렌,1
금정,1
찍게한,1
뉴완다,1
해줬다면,1
가까웠을텐데,1
않하겠는데,1
퍼졌을,1
재력,1
채웠다고,1
오만해,1
만날까봐,1
들어있던거죠,1
도망간건,1
짱짱한,1
진임,1
심심하기,1
아젛,1
"..^.,^~~",1
넢어,1
가있었는데,1
물어본다,1
세련되면서도,1
창피하게,1
같은인,1
나와야만,1
것때메,1
치뤘다,1
떨어지는군요,1
날카로,1
850,1
나한데,1
쟁장,1
무겁네요,1
어색한면이,1
재밋게보고잇슴니,1
그지같았다는,1
푸해,1
불쾌해지는,1
용도못,1
완표,1
재영,1
http://io9.com/fact-or-fiction-horror-moves-that-claim-to-be-based-o-1597156875,1
하려구,1
최정희,1
태문,1
다시가겠다,1
나올게,1
열어주고,1
무뚝뚝하고,1
빠질지도,1
누규,1
?=,1
유키스,1
훌륭햇음,1
웃대,1
올렸는데,1
남선,1
차가와,1
흡연량,1
아끼워,1
드라들,1
감사해용,1
시범,1
nayajoa,1
뚬,1
오로린,1
지상렬,1
먹겠다는,1
돌네요,1
둔기,1
삐뚤어지고,1
역겨운건,1
역겨운거다,1
빠질대로,1
마시는것,1
백곰,1
재시,1
두재,1
밋엇움,1
식겁한,1
"-,.-",1
싶다던,1
dsa,1
높여라,1
쓰레길,1
밧는,1
전이다,1
짜증스러웠던,1
우신다,1
얹고,1
ㅅㅂㅡㅡ,1
사시다가,1
달았네,1
웃스,1
단조로운듯,1
봤느뇨,1
썻었을거,1
지정학적,1
않았으리라,1
깊었으나,1
쌕시,1
예쁜데다가,1
허비하고,1
노출하냐,1
보때,1
이암,1
탄탄한데다가,1
이루는군,1
덕질,1
웄던,1
헤어졌으면,1
오만상,1
불현듯이,1
떠오를만큼,1
이란다,1
앞서나간작품,1
터질것,1
캉캉,1
아는디,1
주근,1
7~8분,1
얻음,1
보이나전혀,1
박종원,1
팔리듯,1
빠져들려면,1
무착,1
빗댄,1
뿐이구요,1
님드,1
훈훈했음,1
가보니,1
살아나면,1
색다르네,1
브리짓스,1
가래,1
헤일,1
돼길,1
볼거니까,1
찌릴뻔,1
불쾌하며,1
부탄가스,1
터뜨려서,1
어렸으니까,1
빠질수도,1
긁어주는,1
착함을,1
치열함,1
눈떠가는,1
들어서서,1
완점잼,1
26~7,1
5.49,1
잠잤던,1
떴던,1
봉사활동,1
좋아질텐데,1
달라면서,1
나가셨어요,1
떙떙,1
얻었어요,1
적혀있네,1
낳진,1
편리함만을,1
달리는거다,1
살어라,1
Closer,1
Stranger,1
어겼다,1
오프라인,1
나오셨던,1
꼰다,1
끝나면다시,1
뻣뻣하기,1
아닌나도,1
반즈,1
넣는데만,1
쓰지안고,1
순수함에만,1
착해하는,1
뺒,1
정당한것인가,1
자위행위,1
훈훈함을,1
같이울게,1
까먹었었는데,1
샬로,1
뒤뚱뒤뚱,1
..........^^,1
입는것도,1
나타나야,1
달아오를텐,1
나타나주시길,1
덕햇,1
사이더,1
건조한듯,1
가한거랑,1
해봐어,1
후끈할꺼야,1
장승,1
...@.,1
순진함을,1
들였네,1
어루만지며,1
내려치는,1
익혔다,1
부드러워졌다고,1
물었기,1
답답하면서,1
흐르다니,1
그지같다고,1
막연히,1
문단속,1
8.59,1
죽일것이지,1
당연함,1
짜증났었어요,1
드리고요,1
애둘맘,1
낚으시네,1
악몸,1
꾸실꺼에요,1
멀었어,1
2110만,1
350만,1
됬다하하하,1
헤어지고싶을,1
착하죠,1
판을치네,1
판치,1
9.5만,1
들엇네,1
본다만,1
출렁이듯,1
안겨주다니,1
어머님께,1
우셨다고,1
참신하니,1
화난거,1
뭉클하더라,1
바규,1
안좋았지만,1
낮을수록,1
싸웠다,1
적요,1
영원해라,1
!!@!@!,1
개줄려다,1
애쓰지만,1
간략해서,1
서울시장,1
달라붙고,1
:@!?.,1
고쳐지고,1
김선빈,1
기였네,1
희극배우,1
질렸을,1
송민호,1
채움,1
표로,1
MAMA,1
하숙,1
사궈,1
최최최,1
새로운듯,1
엄청난것도,1
불행했던,1
아녔나,1
떽땍거리,1
버리고싶을,1
아녔는듯,1
측은해,1
산만한듯,1
팔릴,1
저급하고,1
썰렁함,1
바뀌니까,1
확실한거,1
갈까봐,1
심각한거,1
파르비스,1
라츠,1
사로잡았으며,1
정은채,1
녹여내며,1
받어야,1
가진건,1
거때메,1
어쩌실꺼,1
바쁜게,1
돌아가는걸,1
담겨져있,1
깔리는데,1
따오,1
복잡해도,1
사라졋으,1
혜결,1
알고싶소,1
까니,1
닥본할끙,1
봐야겠군요,1
죄파,1
망가졌지만,1
일석이조,1
봐야겠져,1
지나치기,1
싯달,1
가실께요,1
ㅃㅋ,1
날라가요,1
",)",1
꼬맹일때,1
괜츈타,1
못하겄내,1
사고내서,1
모른다구,1
중거,1
아니냐구,1
지리한데,1
손손,1
드넹,1
속단,1
살려주시지,1
다름에도,1
꼴레오네,1
끝나가니,1
안좋았으며,1
낀거있지,1
알꺼라,1
계셨고,1
가셨습니다,1
부르실,1
더안계시나요,1
김프,1
리맨,1
절댜,1
Gooooooooood,1
앞서가고,1
지른다,1
소임,1
불가였다,1
써져있는,1
하려는것처럼,1
넘울었어,1
시키지도,1
신기하,1
짜리영화,1
사로잡는데,1
다소간,1
노이에게,1
아름답다는말이,1
모자라네요,1
잠기냐,1
쇠발개쉐기,1
과찬,1
wonder,1
。。？,1
형광등,1
.....//,1
편찮게,1
만만하냐,1
닳았다,1
닳는,1
보자우요,1
스피디함,1
돌발,1
되어졌다,1
ㅠㅂㅠ,1
원망하겠냐,1
미군정,1
굴렁쇠,1
갑날,1
쉬셔야죠,1
북받침이란,1
조이스틱,1
해오질,1
컴텨,1
매끄러워진듯,1
두는것,1
앟,1
드르륵,1
들하네요,1
낮나요,1
해낸거,1
brought,1
편하도록,1
올려줬을거,1
줬을라,1
최헌,1
헛짓임,1
같았을것이다,1
순결하지,1
않은것보다,1
곧아야지,1
풋풋함마저도,1
이럴수있지,1
얍얍,1
외로이,1
쪽나,1
1236547890,1
외우느라,1
힘들었겠음,1
떨어지니까,1
소리치는건,1
청국장,1
운운하긴,1
놓고만,1
봣을떄,1
얼버무리지,1
남기자,1
좆선,1
세계였다,1
황추생,1
빠닼,1
압꿘,1
팼다,1
블렉코메디,1
줄수있는가,1
길것,1
이었더라도,1
벌여,1
이수만,1
교묘하고,1
미천한,1
속상했습니다,1
하지는못,1
어떠했을지,1
걸고서,1
된디,1
길었,1
지밀,1
가지신,1
버시,1
답임,1
→→→,1
必要,1
Necessary,1
?http://me2.do/FJtbrCiA,1
체베트,1
유명하기에,1
완죤반했엇,1
되살리는,1
짜증나는거야,1
죽이냐고,1
파김치,1
쓰러지냐고,1
64회,1
지우기는게,1
치사하다고나,1
6일,1
사나워서,1
떠드는게,1
남기마,1
회볼때,1
죽을텐데,1
아끼지만,1
이디스,1
아프를,1
치코,1
npg,1
지하가,1
무너진것,1
때우려다가,1
콩코드기,1
나오러면,1
끌려는것,1
헝편없어,1
지리는줄,1
썪는줄,1
들렀는데,1
좋아하실,1
해드려야겠어요,1
...;;.,1
도러,1
무의미했던거지,1
김조한,1
놔두시지,1
아깝운,1
달콤하지,1
나멋쪙,1
아쉬운면도,1
되드라구,1
많으셨,1
못자요,1
쓰신거,1
찌랭,1
이도영,1
상응,1
난입,1
뱉는거,1
...?;;,1
헤롱헤롱,1
한결같은지,1
돌아가시겠다,1
깔리고,1
깔렸다,1
뽐내는,1
디아나,1
암프,1
이쁨니다,1
담겨져있어서,1
몰상식해서,1
쑈할때,1
아쉬웠던것,1
남주에,1
놀랍나,1
하면은,1
잼없드,1
맞겠네,1
순순함의,1
뿐이겠지,1
거두는,1
fockrers,1
어겨서,1
죽었겠지,1
종은,1
표지판,1
빨랑멈처,1
디배,1
...///,1
탈거,1
떠나는거였었나,1
bacause,1
거겟,1
들어가있음,1
기댄다,1
심리학자,1
직소,1
가구야,1
들렸었구요,1
용치,1
년안,1
더내길,1
먹는거냐,1
콘도,1
모욕죄,1
미안함이,1
사라예보,1
가다간,1
외오고,1
지르던가,1
물치곤,1
따라간게,1
보이는것보다,1
느껴질거예요,1
남는다거나,1
더있음,1
유명하면,1
명에,1
방지법,1
시아란,1
힌즈,1
콩쾌,1
뽱,1
작이긴,1
잘나,1
만족하면서,1
대학입시,1
졸료,1
아슬아슬하지만,1
바뀜의,1
걸어줄,1
날아요,1
합쳤다,1
김진수,1
나오넥,1
이루세요,1
쫓아가지,1
흐헬,1
시꺼먼게,1
화려하기보단,1
시켜주고,1
않나싶음,1
절묘해진,1
나을지,1
맞질,1
나았겠다,1
잡고있고,1
트란안훙꺼,1
이아니라,1
했을것도,1
죽일거면,1
됐을거,1
늦가을,1
욕먹었던,1
1983년,1
천막,1
걸고있네요,1
해주었으면,1
킵,1
포워드,1
순대볶음,1
LoL,1
^-',1
찡끗,1
다녔을까,1
운운하길,1
",,,...",1
깊군요,1
자주안나오는데,1
끌어내지도,1
연감,1
스케이트장,1
사랑스러웠네요,1
운율,1
.)...,1
쎘다,1
샘슨,1
유쾌할수가,1
졌는지,1
해오든가,1
낭랑히,1
레드라이트,1
재미있을수가,1
중졸,1
큰소리치지,1
지키지도,1
다루는데도,1
재밌다야,1
망친거지,1
줄어야,1
요란했던,1
쎼뇨리따,1
써놨어,1
이버,1
짰네요,1
백화,1
내보내더니,1
였는듯,1
빠지고싶,1
츽오,1
뉴코아,1
아름다우나,1
오글거림까지,1
들긔,1
낮아질,1
없느냐,1
뭐햇,1
어밴져스등,1
보긴아까,1
42회,1
축소하여,1
끝나것,1
좋아여서,1
위만,1
잘못이였어,1
빙점,1
끈게,1
닯,1
준다는것은,1
손대지를,1
투비,1
찍고있어,1
슬론,1
주셨지만,1
생텀,1
인런글,1
까지라도,1
이럴거였다면,1
풀려요,1
독하긴,1
먼진,1
몰라두,1
페제,1
색다르거나,1
보았을텐데,1
김여정,1
치루는일,1
을사면서,1
견디는건,1
어딨다고,1
끌음,1
25초,1
늘였을,1
똥쿠소,1
알아야만,1
먹하게만,1
훌륭하며,1
맞길,1
투닥,1
대더군요,1
풀어내시나요,1
자느라,1
유치하,1
말을마라,1
밑에님보,1
깎이,1
!.....,1
되겠던데,1
오려내어,1
붙여놓고,1
씌우니까,1
욕먹는거지,1
하기라는,1
불과하군,1
노땅녀,1
화끈하긴,1
쯤보고있을때,1
형역,1
삼사,1
사인방,1
반대말,1
의료인,1
교육인,1
급박해지는,1
방세옥,1
큐땜,1
캄탄할,1
올려주려고,1
오만할수있을까,1
ㅆㅆㅆㅆㅆㅆ,1
거처,1
쓰이게,1
새끼고양이,1
끼이게,1
들이밀고,1
맨앤,1
프시,1
춘추전국,1
얼버무림,1
말좀해,1
살리는데에,1
남았으나,1
개쯔레기,1
정신차리겠냐,1
나잘해요,1
정명석,1
없으시다고,1
않가셔서,1
그러실꺼에요,1
읽고나니,1
싫어하는데도,1
더재밋엇을듯,1
죽이고싶네,1
햐하핯,1
모셔놓은,1
따졌으면,1
팔겠다,1
달아놓은,1
죽이는것,1
청아,1
특출나지,1
일뚱,1
개줘,1
끼데,1
쓰까,1
양민수,1
기댈수,1
난감할듯,1
까딱까딱,1
어우러지면서,1
흐름안에서의,1
이어짐을,1
옮기는거지,1
웃었다니까,1
그랫쪄,1
뻑뻑,1
얇,1
섰네요,1
앉아있던것이,1
갈라티아,1
통채,1
ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,1
".,/,./,./",1
밥말,1
앎으로써,1
샷따,1
왜안됫,1
끔찍할,1
볼진,1
모르겠으,1
껄렁해서,1
특출난,1
대관,1
어수선하면서도,1
섞이니,1
보여주어도,1
될대로,1
오릅니다,1
슷비슷비하,1
갖춤,1
빠져있었,1
AVP,1
캄캄해서,1
치건,1
껐네요,1
촤근,1
잘라먹네,1
닫히면서,1
버무러,1
져있다,1
질럿들,1
돌쇠,1
kimd,1
배운거,1
내야겠어요,1
장터,1
어리게,1
다가올듯,1
벌로,1
없슴다,1
만들라면,1
살아이는,1
야스쿠니,1
9.92,1
이런대,1
샤시,1
났을꺼야,1
노개런티,1
일이구,1
권인지,1
비칭할때,1
김민지,1
채트원,1
약할지,1
해보겠다는데,1
한거자,1
아니거늘,1
부르고싶다,1
찬란하신,1
들여다보는,1
막막하고,1
재밌있어요,1
001,1
지루하오,1
허무함이로세,1
절묘하네요,1
뱃가이,1
불림,1
나쁜아이는,1
몰겠음,1
살거나,1
녀놈,1
다는이,1
오룡,1
수박도,1
케토,1
버리고는,1
아니였어요,1
헛점많,1
꼼꼼하지,1
앞서가세요,1
우느라,1
이게뭐얌,1
재및음,1
멜번,1
설치는게,1
찾겠다고라고,1
회태,1
방터,1
였다하나,1
다를께,1
봐주어야,1
불쌍함으로,1
봐주어하나운,1
척움,1
죽임것,1
도개,1
어려우,1
키우셔용,1
안됩니까,1
낮으만,1
격거봣,1
당했어요,1
꼴인하고도,1
혼하,1
남도일,1
게바라,1
뿌리친다,1
찍어주시길,1
가봤었던,1
안전모,1
노드,1
하셨소,1
돌아온건,1
하고나를,1
mondo,1
아펐음,1
보실수있습니다,1
낚었어,1
왜케많,1
강경준,1
정우식,1
조우리,1
옳게,1
컷팅,1
만들줄은,1
280억,1
6천만위안,1
장정초,1
석가탄신일,1
석탄일,1
날이예여,1
질하네,1
이끌어가지못하는거,1
량,1
선구자,1
통일한국,1
